customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
3572-UUHRS,0,0,1,45,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),867.3,1
2208-MPXIO,1,0,0,45,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),886.4,1
6619-RPLQZ,1,0,0,45,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,892.15,1
4475-NVTLU,0,0,0,45,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,903.7,1
5242-UOWHD,0,0,0,45,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,929.2,1
3705-PSNGL,0,0,1,45,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,930.45,0
4652-ODEVH,0,0,0,45,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1088.25,1
3284-SVCRO,1,0,1,45,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1121.05,1
8292-ITGYJ,1,0,0,45,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1138.8,1
6813-GZQCG,1,0,0,45,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),1171.3,1
4584-LBNMK,0,1,1,45,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),1174.35,1
3887-PBQAO,1,0,0,45,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),1216.6,1
0723-VSOBE,1,1,1,45,1,No phone service,No,No,No,Yes,One year,1,Electronic check,1596.6,1
7795-CFOCW,0,0,1,45,1,No phone service,No,Yes,Yes,No,One year,1,Bank transfer (automatic),1840.75,1
7605-SNLQG,1,0,1,45,0,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),2221.55,1
1094-BKOSX,1,0,0,45,1,No phone service,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),2264.5,1
7284-ZZLOH,0,0,1,45,0,No,No,Yes,No,No,Two year,1,Credit card (automatic),2296.25,1
5382-TEMLV,0,0,1,45,0,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),2298.55,1
5906-CVLHP,1,0,0,45,0,No,Yes,No,Yes,No,One year,0,Credit card (automatic),2319.8,0
2959-EEXWB,1,0,0,45,1,No phone service,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),2333.85,1
1716-LSAMB,0,0,0,45,0,No,No,No,Yes,No,Two year,1,Bank transfer (automatic),2553.7,1
0022-TCJCI,0,1,1,45,0,No,No,Yes,No,Yes,One year,1,Credit card (automatic),2791.5,0
9670-BPNXF,1,0,1,45,0,No,Yes,No,Yes,No,One year,0,Credit card (automatic),2796.45,1
1768-HNVGJ,1,1,1,45,0,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,3062.45,1
6959-GQEGV,0,0,1,45,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,3273.8,1
2192-OZITF,1,0,1,45,0,Yes,No,No,Yes,Yes,Two year,1,Mailed check,3349.1,1
1506-YJTYT,0,0,0,45,0,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),3371,1
7779-ORAEL,0,1,1,45,0,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),3480.35,1
3230-IUALN,1,0,0,45,0,No,No,Yes,Yes,Yes,Two year,0,Mailed check,3533.6,1
7925-PNRGI,1,0,0,45,0,Yes,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,3541.1,1
7838-LAZFO,0,0,1,45,0,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),3597.5,1
0607-MVMGC,0,0,0,45,0,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),3600.65,1
8345-MVDYC,1,0,1,45,0,No,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),3618.7,1
8868-GAGIO,0,0,1,45,0,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,3713.95,1
2826-UWHIS,0,0,1,45,0,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),3775.85,1
6563-VNPMN,1,1,1,45,0,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),3778.1,1
8999-YPYBV,0,0,0,45,0,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,3858.05,1
7460-ITWWP,1,1,1,45,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,3861.45,1
6439-GTPCA,1,0,1,45,0,Yes,No,Yes,Yes,No,Month-to-month,0,Electronic check,3941.7,0
2869-ADAWR,1,0,1,45,0,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),4016.85,0
6233-HXJMX,1,0,1,45,0,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),4192.15,1
1608-GMEWB,0,1,1,45,0,Yes,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),4200.25,1
6568-POCUI,1,0,1,45,0,No,No,No,Yes,Yes,Two year,0,Credit card (automatic),4285.8,1
7607-QKKTJ,0,0,0,45,0,Yes,Yes,Yes,No,Yes,One year,0,Credit card (automatic),4368.85,1
3898-GUYTS,1,1,1,45,0,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,4385.05,1
0824-VWDPO,1,0,1,45,0,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),4442.75,1
9495-SKLKD,0,0,0,45,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4456.65,1
9233-PSYHO,1,1,1,45,0,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),4459.8,1
0853-NWIFK,1,0,1,45,0,No,Yes,No,No,Yes,One year,0,Electronic check,4483.95,1
7856-GANIL,0,1,1,45,0,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),4525.8,1
4713-ZBURT,0,0,0,45,0,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),4634.35,1
9408-HRXRK,1,0,0,45,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4730.9,1
0481-SUMCB,1,1,1,45,0,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),4735.35,1
7881-INRLC,0,0,1,45,0,Yes,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),4740,0
3932-IJWDZ,0,0,1,45,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),4747.85,1
1833-TCXKK,0,0,1,45,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),4882.8,1
7446-KQISO,0,0,0,45,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),4900.65,1
1216-BGTSP,0,0,1,45,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),4964.7,1
6480-YAGIY,0,0,1,45,0,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),5031.85,1
1950-KSVVJ,1,0,1,45,0,Yes,Yes,Yes,Yes,Yes,One year,1,Mailed check,5032.25,1
9659-QEQSY,1,0,1,45,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,5125.5,1
9805-FILKB,0,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),845.6,1
5468-BPMMO,0,0,1,46,0,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,851.2,1
9975-GPKZU,0,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),856.5,1
5970-GHJAW,0,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),862.4,1
0206-OYVOC,1,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,864.2,1
3190-ITQXP,1,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),890.35,1
2068-WWXQZ,0,0,1,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),902,1
5310-NOOVA,0,0,1,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,907.05,1
3764-MNMOI,0,0,1,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),908.15,1
0506-YLVKJ,0,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,917.45,1
2796-NNUFI,1,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,927.1,1
5296-BFCYD,0,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,936.85,1
9798-OPFEM,1,0,1,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,937.1,1
6762-NSODU,1,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),958.15,1
0386-CWRGM,1,0,0,46,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,967.85,1
4163-NCJAK,1,0,1,46,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),1066.15,1
4538-WNTMJ,1,0,0,46,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,1165.9,1
5512-IDZEI,0,0,0,46,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,1174.8,1
1322-AGOQM,0,0,1,46,1,No phone service,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),1380.1,0
6174-NRBTZ,0,0,1,46,1,No phone service,No,No,No,No,One year,0,Bank transfer (automatic),1489.3,1
0756-MPZRL,0,0,1,46,1,No phone service,No,Yes,Yes,No,One year,1,Credit card (automatic),1537.85,1
8741-LQOBK,1,0,0,46,1,No phone service,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),1620.25,1
6119-SPUDB,0,0,1,46,1,No phone service,No,Yes,Yes,No,Two year,1,Mailed check,1755.35,1
9674-EHPPG,0,0,1,46,1,No phone service,No,Yes,Yes,No,Two year,1,Credit card (automatic),1842.7,1
9281-PKKZE,1,0,1,46,1,No phone service,No,No,No,Yes,Month-to-month,0,Electronic check,2007.85,1
8671-KKKOS,1,0,1,46,1,No phone service,Yes,No,No,No,Month-to-month,1,Electronic check,2062.15,1
3450-WXOAT,0,0,1,46,0,No,No,No,No,No,Month-to-month,0,Credit card (automatic),2065.15,1
0842-IWYCP,1,0,1,46,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),2168.9,1
5619-PTMIK,1,0,1,46,0,Yes,No,No,No,No,Month-to-month,1,Electronic check,2459.8,1
7253-UVNDW,1,0,1,46,0,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),2460.15,0
9931-KGHOA,1,0,1,46,0,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),2473.95,1
2725-IWWBA,0,0,0,46,0,No,No,Yes,Yes,No,One year,1,Mailed check,2560.1,1
6416-JNVRK,1,0,1,46,0,No,No,No,No,Yes,One year,1,Credit card (automatic),2688.85,1
4785-QRJHC,0,1,1,46,1,No phone service,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),2816.65,0
5862-BRIXZ,0,0,1,46,1,No phone service,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),2893.4,1
3174-AKMAS,1,0,1,46,0,No,Yes,No,Yes,No,Two year,0,Credit card (automatic),3009.5,1
6374-AFWOX,0,0,1,46,0,No,Yes,Yes,Yes,No,Two year,1,Mailed check,3047.15,1
7502-BNYGS,1,0,1,46,0,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),3168,1
2361-UPSND,1,0,1,46,0,No,Yes,No,Yes,Yes,One year,1,Mailed check,3231.05,1
7128-GGCNO,0,0,1,46,0,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),3249.4,1
4501-UYKBC,1,1,1,46,0,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),3255.35,1
6572-ADKRS,1,0,1,46,0,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),3548.3,1
2933-XEUJM,1,0,1,46,0,Yes,No,Yes,No,Yes,Two year,1,Mailed check,3593.8,1
6961-VCPMC,0,1,1,46,0,No,No,No,No,Yes,Month-to-month,0,Electronic check,3605.2,0
7356-IWLFW,0,0,0,46,0,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),3769.7,1
5751-USDBL,0,0,0,46,0,No,No,Yes,Yes,Yes,Two year,1,Mailed check,3846.35,1
0239-OXEXL,1,0,1,46,0,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,3847.6,1
3572-UOLYZ,1,0,0,46,0,Yes,No,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),3958.85,1
6769-DYBQN,0,1,1,46,0,No,No,No,No,Yes,Month-to-month,1,Electronic check,3969.4,0
1707-HABPF,1,1,1,46,0,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),4126.35,1
8178-EYZUO,0,0,1,46,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4154.8,0
7432-FFVAR,1,0,0,46,0,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),4236.6,1
5575-TPIZQ,0,0,1,46,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),4245.55,1
2927-QRRQV,0,0,1,46,0,Yes,Yes,Yes,No,No,One year,0,Electronic check,4312.5,1
8631-WUXGY,1,0,0,46,0,No,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4391.25,1
4829-AUOAX,1,0,1,46,0,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),4399.5,0
1370-GGAWX,1,0,1,46,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,4408.45,1
2379-GYFLQ,0,0,1,46,0,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),4422.95,1
4187-CINZD,1,1,1,46,0,No,Yes,No,No,Yes,One year,1,Credit card (automatic),4424.2,0
7641-EUYET,0,1,0,46,0,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,4541.2,0
1751-NCDLI,0,1,1,46,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4564.9,1
7047-FWEYA,1,0,1,46,0,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,4594.65,1
0572-ZJKLT,1,0,0,46,0,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,4630.2,1
8910-ICHIU,1,0,1,46,0,No,Yes,Yes,No,No,One year,0,Credit card (automatic),4664.2,1
2014-MKGMH,1,0,1,46,0,Yes,No,Yes,No,Yes,One year,0,Electronic check,4674.4,1
4433-JCGCG,0,1,1,46,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4680.05,0
6199-IWKGC,1,1,1,46,0,Yes,No,No,Yes,Yes,One year,1,Electronic check,4753.85,1
2165-VOEGB,1,0,0,46,0,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),4822.85,0
0345-XMMUG,1,0,1,46,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),4854.3,1
8818-DOPVL,1,1,1,46,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4863.85,1
0691-IFBQW,1,1,1,46,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,4874.8,0
2001-MCUUW,0,0,1,46,0,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,4903.2,1
6603-QWSPR,1,0,1,46,0,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),4904.2,1
7576-JMYWV,1,1,0,46,0,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,4972.1,1
9081-WWXKP,1,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),873.4,1
4742-TXUEX,1,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),890.5,1
5093-FEGLU,1,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),921.55,1
3079-BCHLN,0,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),942.95,1
6961-MJKBO,0,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),943,1
5176-LMJXE,1,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,945.7,1
1709-EJDOX,1,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,948.9,1
8902-ZEOVF,0,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,951.55,1
9646-NMHXE,0,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,973.1,1
9620-QJREV,0,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),1013.05,1
7634-HLQJR,1,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1016.7,1
0932-YIXYU,1,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1029.8,1
2888-ADFAO,1,0,0,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),1041.8,1
5529-GIBVH,1,0,1,47,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1046.2,1
1171-TYKUR,0,0,1,47,0,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,1139.2,1
5968-HYJRZ,0,0,0,47,0,Yes,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,1160.45,1
3547-LQRIK,1,0,1,47,0,Yes,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,1250.85,1
1929-ZCBHE,0,0,0,47,1,No phone service,No,Yes,Yes,No,One year,1,Electronic check,1794.8,1
6810-VCAEX,1,0,1,47,1,No phone service,Yes,No,Yes,No,One year,1,Credit card (automatic),1798.65,1
4837-PZTIC,1,0,1,47,1,No phone service,No,Yes,Yes,No,Two year,1,Mailed check,1875.25,1
3209-ZPKFI,0,0,0,47,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,2538.2,1
9308-ANMVE,0,0,0,47,0,No,Yes,No,No,No,Month-to-month,0,Electronic check,2654.05,1
9633-DENPU,1,0,1,47,0,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),2723.4,1
7025-WCBNE,0,1,1,47,0,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),2754,1
8571-ZCMCX,1,0,0,47,1,No phone service,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),2768.65,1
4565-EVZMJ,1,0,1,47,0,No,Yes,No,Yes,No,One year,0,Mailed check,2813.05,1
4381-MHQDC,1,0,1,47,0,Yes,No,Yes,Yes,No,Two year,0,Mailed check,2879.9,1
7771-CFQRQ,1,0,0,47,0,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),3007.25,1
5499-ECUTN,1,0,1,47,0,No,No,Yes,No,No,One year,0,Credit card (automatic),3021.45,1
3537-RYBHH,1,1,1,47,0,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),3252,1
1732-VHUBQ,1,1,0,47,0,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),3309.25,0
3557-HTYWR,1,0,1,47,0,Yes,Yes,No,Yes,Yes,Two year,1,Mailed check,3496.3,1
5232-NXPAY,1,0,1,47,0,No,No,Yes,Yes,Yes,Two year,1,Mailed check,3510.3,1
8313-AFGBW,0,0,1,47,0,No,Yes,Yes,No,Yes,Two year,1,Electronic check,3522.65,1
2452-SNHFZ,1,0,1,47,0,No,No,No,No,No,Month-to-month,1,Credit card (automatic),3545.1,1
8627-ZYGSZ,0,0,1,47,0,Yes,Yes,No,No,No,One year,0,Electronic check,3650.35,1
0643-OKLRP,1,1,1,47,0,Yes,No,No,No,No,Month-to-month,1,Electronic check,3825.85,0
3452-ABWRL,0,1,1,47,0,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),3865.6,1
7248-VZQLC,1,1,1,47,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),3969.35,0
0178-SZBHO,0,0,0,47,0,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,4017.45,1
9978-HYCIN,0,1,0,47,0,No,Yes,No,No,No,One year,0,Bank transfer (automatic),4018.05,1
6686-YPGHK,0,1,1,47,0,No,No,No,No,Yes,Month-to-month,1,Mailed check,4042.3,0
2195-ZRVAX,1,0,1,47,0,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,4045.65,0
6173-ITPWD,0,0,1,47,0,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),4065,0
0945-TSONX,1,0,0,47,0,Yes,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),4107.25,1
3154-CFSZG,0,0,0,47,0,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,4137.2,1
0840-DCNZE,0,0,1,47,0,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),4138.9,1
9224-VTYID,0,0,0,47,0,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,4318.35,1
5014-WUQMG,0,0,0,47,0,No,Yes,Yes,No,Yes,One year,0,Electronic check,4391.45,1
1095-JUDTC,1,1,1,47,0,Yes,Yes,No,Yes,No,Month-to-month,0,Electronic check,4504.55,0
6845-RGTYS,1,0,1,47,0,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,4533.7,0
2558-BUOZZ,0,0,1,47,0,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),4535.85,1
3946-JEWRQ,0,0,1,47,0,Yes,No,No,No,Yes,One year,0,Credit card (automatic),4563,1
6732-FZUGP,1,0,1,47,0,Yes,No,Yes,No,No,One year,1,Credit card (automatic),4615.25,1
9079-LWTFD,0,0,1,47,0,Yes,Yes,No,Yes,No,Month-to-month,1,Mailed check,4669.2,1
0434-CSFON,1,0,1,47,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4707.1,1
2750-BJLSB,1,0,1,47,0,No,No,Yes,Yes,Yes,One year,0,Electronic check,4730.6,1
4128-ETESU,1,1,1,47,0,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,4747.2,1
6467-CHFZW,0,0,0,47,0,Yes,Yes,No,No,Yes,Month-to-month,0,Electronic check,4749.15,0
5630-IXDXV,1,0,1,47,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,4849.1,1
8634-MPHTR,0,1,1,47,0,Yes,No,Yes,No,Yes,Month-to-month,0,Electronic check,4871.05,0
7975-TZMLR,0,0,1,47,0,Yes,Yes,Yes,No,Yes,One year,0,Electronic check,4889.3,1
4566-GOLUK,0,0,0,47,0,Yes,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),5118.95,0
6599-RCLCJ,0,0,1,47,0,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,5124.55,0
8938-UMKPI,1,0,1,47,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,5127.95,0
3384-CTMSF,0,0,1,47,0,Yes,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,5135.15,1
4789-KWMXN,0,0,1,47,0,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),5275.8,0
9746-MDMBK,0,0,0,47,0,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),5317.8,1
6425-JWTDV,0,0,1,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,855.1,1
2230-XTUWL,1,0,0,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,883.35,1
9916-AYHTC,0,0,1,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),916,1
9251-AWQGT,1,0,0,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,935.9,1
7560-QRBXH,1,0,0,48,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,936.7,1
4361-FEBGN,0,0,1,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),982.95,1
8859-YSTWS,0,0,1,48,0,No,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),1004.5,1
7033-CLAMM,1,0,0,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1027.25,1
0442-TDYUO,0,0,1,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,1036,1
1862-QRWPE,1,0,0,48,0,No,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),1057,1
